編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPTQMLQLPHOFFEA56CA,天玉段三小段,97.22,都市：其他:保護區,360,44,持分移轉,4340000
RPTQMLQLPHOFFEA56CA,天玉段三小段,93.87,都市：住,360,44,持分移轉,4520000
RPTQMLQLPHOFFEA56CA,天玉段三小段,55.53,都市：住,160,19,持分移轉,4530000
RPOPMLPLPHOFFEA48CA,陽明段二小段,117,都市：商,1,1,全筆移轉,340000
RPSOMLQJQHOFFCA58CA,榮星段五小段,66.3,都市：住,1000,170,持分移轉,7320000
RPWNMLQLPHOFFEA56CA,新民段二小段,13.07,都市：其他:特定觀光商業專用區,10000,146,持分移轉,4870000
RPWNMLQLPHOFFEA56CA,開明段二小段,2.99,都市：其他:特定觀光商業專用區,10000,146,持分移轉,40007
RPWNMLQLPHOFFEA56CA,大業段一小段,0.08,都市：其他:特定觀光商業專用區,10000,146,持分移轉,20002
RPRNMLPLPHOFFEA58CA,湖山段二小段,8.96,都市：其他:陽明山國家公園區,10000,66,持分移轉,1140000
RPVOMLMLPHOFFEA78CA,翠山段一小段,98.17,都市：住,24,1,持分移轉,4520000
RPQQMLQLPHOFFDA78CA,吳興段一小段,11,都市：住,10000,98,持分移轉,3920000
RPXNMLOLPHOFFEA09CA,新民段二小段,3.76,都市：其他:特定觀光商業專用區,10000,42,持分移轉,4870000
RPXNMLOLPHOFFEA09CA,開明段二小段,0.86,都市：其他:特定觀光商業專用區,10000,42,持分移轉,40007
RPXNMLOLPHOFFEA09CA,大業段一小段,0.02,都市：其他:特定觀光商業專用區,10000,42,持分移轉,20002
RPUNMLMLPHOFFEA58CA,福順段一小段,15,都市：住,10000,100,持分移轉,1500000
RPUQMLMLPHOFFEA88CA,桃源段二小段,2.55,都市：其他:道路用地,100,15,持分移轉,3690000
RPUQMLMLPHOFFEA88CA,桃源段二小段,20.25,都市：住,100,15,持分移轉,3700000
RPPNMLTKPHOFFEA68CA,大業段一小段,21.6,都市：商,1000000,11033,持分移轉,1780000
RPSOMLNLPHOFFEA58CA,關渡段二小段,17.09,都市：住,30000,924,持分移轉,3160000
RPSOMLNLPHOFFEA58CA,關渡段二小段,0.03,都市：其他:道路用地,30000,924,持分移轉,3150001
RPTPMLSKPHOFFEA56CA,芝蘭段一小段,31.14,都市：住,30,1,持分移轉,2610000
RPSOMLQLPHOFFCA68CA,西湖段二小段,44.58,都市：住,100000,1322,持分移轉,3460000
RPSOMLSKPHOFFEA98CA,溪洲段二小段,32.4,都市：住,15,1,持分移轉,3520000
RPSOMLSKPHOFFEA98CA,溪洲段二小段,0.07,都市：住,15,1,持分移轉,3530000
RPSOMLTKPHOFFEA09CA,雙溪段重劃一小段,51.71,都市：住,104,2,持分移轉,720000
RPRNMLQKQHOFFBA38CA,雙連段一小段,20,都市：商,1,1,全筆移轉,5000000
RPRNMLQKQHOFFBA38CA,雙連段一小段,1,都市：其他:道,1,1,全筆移轉,5010001
RPRNMLQKQHOFFBA38CA,雙連段一小段,127,都市：商,1,1,全筆移轉,5010000
RPUNMLSKPHOFFEA09CA,行義段三小段,29.11,都市：住,10000,244,持分移轉,2270000
RPVNMLSKPHOFFEA56CA,百齡段六小段,36.5,都市：住,8,2,持分移轉,2190000
RPXNMLSKPHOFFEA76CA,天山段二小段,1,都市：商,10000000,249025,持分移轉,4960000
RPXNMLSKPHOFFEA76CA,天山段二小段,34.14,都市：商,10000000,249025,持分移轉,4980000
RPSNMLSKPHOFFEA88CA,永新段三小段,101.9,都市：商,10,1,持分移轉,2030000
RPSNMLSKPHOFFEA88CA,永新段三小段,7.8,都市：其他:道路用地,10,1,持分移轉,2040000
RPSNMLSKPHOFFEA88CA,永新段三小段,9.1,都市：商,10,1,持分移轉,2070000
RPSNMLSKPHOFFEA88CA,永新段三小段,0.5,都市：其他:道路用地,10,1,持分移轉,2080000
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：住,10000,1,持分移轉,5660004
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：商,10000,1,持分移轉,5750000
RPQOMLSKPHOFFEA78CA,立農段一小段,0.04,都市：住,10000,1,持分移轉,5750003
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：商,10000,1,持分移轉,5760000
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：商,10000,1,持分移轉,5770000
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：商,10000,1,持分移轉,5780000
RPQOMLSKPHOFFEA78CA,立農段一小段,0.01,都市：商,10000,1,持分移轉,5790000
RPWNMLSKPHOFFEA66CA,三玉段三小段,18,都市：住,1,1,全筆移轉,4140002
RPWNMLSKPHOFFEA66CA,三玉段三小段,106,都市：住,1,1,全筆移轉,4240000
RPWNMLSKPHOFFEA66CA,三玉段三小段,6,都市：住,1,1,全筆移轉,4250000
RPSOMLMKQHOFFEA48CA,天山段二小段,0.02,都市：商,2000,1,持分移轉,4960000
RPSOMLMKQHOFFEA48CA,天山段二小段,0.69,都市：商,2000,1,持分移轉,4980000
RPROMLLMPHOFFEA38CA,三合段,43.2,都市：住,10000,179,持分移轉,380000
RPPNMLSLPHOFFEA68CA,光華段二小段,0.08,都市：住,25,1,持分移轉,1090001
RPPNMLSLPHOFFEA68CA,光華段二小段,0.64,都市：住,25,1,持分移轉,1100001
RPPNMLSLPHOFFEA68CA,光華段二小段,20.12,都市：住,25,1,持分移轉,1110000
RPPNMLSLPHOFFEA68CA,光華段二小段,0.08,都市：其他:道路用地,25,1,持分移轉,1110003
RPPQMLKMPHOFFDA18CA,延壽段一小段,8.8,都市：住,10000,45,持分移轉,4050000
RPRNMLPJQHOFFEA48CA,百齡段五小段,31.83,都市：住,100000,1460,持分移轉,1400000
RPOPMLPLPHOFFDA38CA,西松段一小段,48.36,都市：住,100000,410,持分移轉,120000
RPQNMLLJQHOFFDA87CA,吳興段三小段,42.15,都市：住,10000,140,持分移轉,70004
RPPNMLRLPHOFFEA58CA,天母段三小段,5.92,都市：住,12,1,持分移轉,1840000
RPPNMLRLPHOFFEA58CA,天母段三小段,64.33,都市：住,12,1,持分移轉,1850000
RPPNMLRLPHOFFEA58CA,天母段三小段,7.5,都市：其他:道路用地,12,1,持分移轉,1950000
RPRNMLPKQHOFFEA58CA,平等段一小段,1275.78,都市：其他:第四種一般管制區,1,1,全筆移轉,340000
RPRNMLPKQHOFFEA58CA,平等段一小段,93.31,都市：其他:保護區,1000,667,持分移轉,1780000
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.46,都市：其他:道,285,1,持分移轉,760000
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.11,都市：其他:道,570,1,持分移轉,800000
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.34,都市：商,285,1,持分移轉,810000
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.14,都市：其他:道,285,1,持分移轉,810001
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.02,都市：其他:道,285,1,持分移轉,820001
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.24,都市：商,285,1,持分移轉,820002
RPQOMLMLPHOFFFA38CA,仁愛段四小段,1.02,都市：商,285,1,持分移轉,820003
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.12,都市：其他:道,285,1,持分移轉,820004
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.23,都市：其他:道,285,1,持分移轉,820005
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.89,都市：商,285,1,持分移轉,830000
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.73,都市：其他:道,285,1,持分移轉,830001
RPQOMLMLPHOFFFA38CA,仁愛段四小段,0.16,都市：其他:道,285,1,持分移轉,880000
RPQNMLKLPHOFFFA08CA,復興段三小段,3.88,都市：其他:敦化南北路特定專用區,6524,14,持分移轉,60000
RPQNMLKLPHOFFFA08CA,復興段三小段,0.64,都市：其他:敦化南北路特定專用區,6524,14,持分移轉,60001
RPRNMLPKQHOFFDA48CA,敦化段二小段,23.5,都市：其他:敦化南北路特定專用區(B區),3010000000,41214842,持分移轉,5580000
RPRNMLPKQHOFFDA48CA,敦化段二小段,19.42,都市：其他:敦化南北路特定專用區(B區),3010000000,41214842,持分移轉,5590000
RPWNMLRKPHOFFFA66CA,仁愛段六小段,29.96,都市：住,10000,233,持分移轉,3160000
RPWNMLRKPHOFFFA66CA,仁愛段六小段,9.86,都市：住,10000,233,持分移轉,3160001
RPPNMLSKPHOFFFA68CA,仁愛段三小段,2.4,都市：商,10000,150,持分移轉,4450000
RPPNMLSKPHOFFFA68CA,仁愛段三小段,14.4,都市：住,10000,150,持分移轉,4450003
RPRPMLPJQHOFFEA68CA,新民段二小段,52.68,都市：住,10000,177,持分移轉,3120000
RPROMLSKPHOFFFA98CA,學府段一小段,23.96,都市：其他:敦化南北路特定專用區,10000,90,持分移轉,1930000
RPROMLSKPHOFFFA98CA,學府段一小段,3.42,都市：其他:道路用地(公共設施用地),10000,90,持分移轉,1940000
RPROMLSKPHOFFFA98CA,學府段一小段,0.03,都市：其他:敦化南北路特定專用區,10000,90,持分移轉,1940001
RPXNMLRKPHOFFFA76CA,龍泉段二小段,48.75,都市：住,4,1,持分移轉,1330000
RPPNMLPKQHOFFDA28CA,敦化段二小段,15.58,都市：其他:敦化南北路特定專用區(B區),3010000000,27326558,持分移轉,5580000
RPPNMLPKQHOFFDA28CA,敦化段二小段,12.87,都市：其他:敦化南北路特定專用區(B區),3010000000,27326558,持分移轉,5590000
RPXPMLKMQHOFFEA09CA,豐年段三小段,12.23,都市：其他:科技工業區,1000000,2921,持分移轉,7150000
RPRQMLOKQHOFFEA78CA,三玉段三小段,77.03,都市：商,50000,679,持分移轉,20000
RPRQMLOKQHOFFEA78CA,三玉段三小段,0.61,都市：住,50000,679,持分移轉,130000
RPTOMLSKPHOFFFA56CA,辛亥段四小段,53.57,都市：住,10000,360,持分移轉,4960000
RPQNMLPKQHOFFDA38CA,敦化段二小段,16.32,都市：其他:敦化南北路特定專用區(B區),3010000000,28622876,持分移轉,5580000
RPQNMLPKQHOFFDA38CA,敦化段二小段,13.48,都市：其他:敦化南北路特定專用區(B區),3010000000,28622876,持分移轉,5590000
RPUOMLSKPHOFFFA66CA,金華段二小段,3.58,都市：商,10000,256,持分移轉,6050000
RPUOMLSKPHOFFFA66CA,金華段二小段,4.76,都市：住,10000,256,持分移轉,6050002
RPVPMLTKPHOFFDA86DA,敦化段二小段,25,都市：住,4,1,持分移轉,3350000
RPPNMLKLPHOFFAA57DA,政大段四小段,38.5,都市：住,4,1,持分移轉,4090000
RPTNMLRLPHOFFAA68DA,實踐段二小段,39.18,都市：住,10000,315,持分移轉,6600000
RPTPMLTKPHOFFDA66DA,經貿段,54.54,都市：其他:住宅區(供商務住宅使用),100000,646,持分移轉,660001
RPRRMLSKPHOFFCA09DA,吉林段四小段,18.24,都市：商,100000,950,持分移轉,5660000
RPROMLOLPHOFFDA58DA,雅祥段三小段,1.75,都市：其他:道路用地(公共設施用地),16,4,持分移轉,1610000
RPROMLOLPHOFFDA58DA,雅祥段三小段,9.5,都市：住,16,4,持分移轉,1940000
RPROMLOLPHOFFDA58DA,雅祥段三小段,29.5,都市：住,16,4,持分移轉,1940001
RPPNMLLLPHOFFCA87DA,西湖段二小段,25.09,都市：住,100000,1327,持分移轉,3530000
RPTQMLOKQHOFFEA98CA,三玉段三小段,77.6,都市：商,50000,684,持分移轉,20000
RPTQMLOKQHOFFEA98CA,三玉段三小段,0.62,都市：住,50000,684,持分移轉,130000
RPROMLNLPHOFFCA38DA,正義段三小段,4.5,都市：商,30000,957,持分移轉,2760000
RPROMLNLPHOFFCA38DA,正義段三小段,5.9,都市：商,30000,957,持分移轉,2770000
RPROMLNLPHOFFDA48DA,敦化段三小段,22.81,都市：住,144,4,持分移轉,3510000
RPSNMLPKQHOFFDA58CA,敦化段二小段,23.1,都市：其他:敦化南北路特定專用區(B區),3010000000,40526842,持分移轉,5580000
RPSNMLPKQHOFFDA58CA,敦化段二小段,19.09,都市：其他:敦化南北路特定專用區(B區),3010000000,40526842,持分移轉,5590000
RPVNMLSJQHOFFEA56CA,豐年段三小段,66.12,都市：農,2256,20,持分移轉,2460000
RPXSMLNLPHOFFCA76DA,長春段二小段,19.12,都市：住,10000,356,持分移轉,7080000
RPOOMLOLPHOFFFA48DA,通化段三小段,23.48,都市：住,50000,342,持分移轉,6940000
RPTPMLNLPHOFFCA68DA,康寧段三小段,36.2,都市：住,10000,68,持分移轉,740000
RPPPMLKMPHOFFCA08DA,金泰段,47.09,都市：住,500000,224,持分移轉,720000
RPSPMLTLPHOFFFA86DA,通化段三小段,15.89,都市：住,170000,5525,持分移轉,8090000
RPPOMLTKPHOFFFA98DA,仁愛段六小段,4.19,都市：住,7000,141,持分移轉,3640000
RPPOMLTKPHOFFFA98DA,仁愛段六小段,1.44,都市：住,100000,565,持分移轉,3770000
RPVNMLKLPHOFFEA58DA,永平段一小段,37.25,都市：住,10000,134,持分移轉,2760000
RPUNMLKLPHOFFEA48DA,文林段四小段,31.5,都市：住,4,1,持分移轉,4530000
RPWNMLRLPHOFFEA76DA,關渡段二小段,14.04,都市：住,100000,1009,持分移轉,1880000
RPTNMLNJQHOFFDA48DA,南港段一小段,11.11,都市：商,10000,48,持分移轉,11330000
RPUNMLNJQHOFFDA58DA,吳興段二小段,16.07,都市：住,10000,167,持分移轉,7860002
RPVNMLNJQHOFFDA68DA,敦化段一小段,21.36,都市：住,1000,38,持分移轉,6900000
RPWNMLNJQHOFFDA78DA,新光段二小段,22.2,都市：住,38000,21,持分移轉,4090000
RPXNMLNJQHOFFDA88DA,西松段二小段,13.01,都市：其他:第二種商業區及第三種住宅區,10000,38,持分移轉,5690000
RPRNMLLLPHOFFFA38DA,大安段三小段,22.85,都市：其他:敦化南北路特定專用區,103961,7422,持分移轉,490000
RPSNMLLLPHOFFFA48DA,龍泉段三小段,18.57,都市：住,10000,787,持分移轉,2610000
RPOOMLRLPHOFFEA68DA,立農段二小段,23.12,都市：住,10000,69,持分移轉,1100003
RPPNMLTJQHOFFFA78CA,大安段三小段,7.32,都市：其他:敦化南北路特定專用區,10000,47,持分移轉,360000
RPRTMLNLPHOFFCA88DA,康寧段三小段,36.2,都市：住,10000,68,持分移轉,740000
RPQOMLKLPHOFFEA18DA,芝山段二小段,61.45,都市：住,20000,609,持分移轉,10530000
RPSNMLMLPHOFFEA48DA,蘭雅段一小段,33.8,都市：住,10,1,持分移轉,1970000
RPQNMLLLPHOFFCA97DA,東湖段一小段,31.92,都市：住,10000,650,持分移轉,220014
RPXOMLNLPHOFFCA98DA,長安段三小段,12.88,都市：住,10000,303,持分移轉,2420000
RPXOMLNLPHOFFCA98DA,長安段三小段,2.85,都市：商,10000,303,持分移轉,2440001
RPXRMLSKPHOFFCA07DA,康寧段三小段,6.08,都市：商,10000,20,持分移轉,7930000
RPSPMLTKPHOFFDA56DA,南港段三小段,91.42,都市：工,10000,293,持分移轉,440000
RPUPMLTKPHOFFDA76DA,西松段二小段,25,都市：住,6,1,持分移轉,6140002
RPXUMLMLPHOFFCA86DA,文德段二小段,43.5,都市：住,10000,345,持分移轉,5600000
RPROMLKLPHOFFDA18DA,南港段四小段,29.71,都市：住,10000,169,持分移轉,2760000
RPROMLKLPHOFFDA18DA,南港段四小段,0.46,都市：住,10000,169,持分移轉,3070002
RPQVMLMLPHOFFCA88DA,德惠段四小段,16.36,都市：商,100000,653,持分移轉,3500000
RPVOMLTKPHOFFBA56DA,雙連段二小段,23.2,都市：住,15,3,持分移轉,6180000
RPVOMLTKPHOFFBA56DA,雙連段二小段,0.6,都市：其他:道路用地,15,3,持分移轉,6180002
RPUOMLTKPHOFFBA09DA,延平段一小段,12.92,都市：商,100000000,1527249,持分移轉,1540000
RPSNMLLLPHOFFDA28DA,玉成段五小段,0.57,都市：住,35,1,持分移轉,7560000
RPSNMLLLPHOFFDA28DA,玉成段五小段,21.2,都市：住,5,1,持分移轉,7580000
RPSNMLLLPHOFFDA28DA,玉成段五小段,4.31,都市：住,35,1,持分移轉,7610000
RPSNMLLLPHOFFDA28DA,玉成段五小段,6.06,都市：住,35,1,持分移轉,7640000
RPQNMLLLPHOFFAA77DA,河堤段一小段,8.09,都市：商,10000,164,持分移轉,2420000
RPQNMLLLPHOFFAA77DA,河堤段一小段,2.15,都市：商,10000,164,持分移轉,2480000
RPUNMLMLPHOFFAA28DA,興泰段二小段,30.3,都市：住,10000,189,持分移轉,3920000
RPXPMLMJQHOFFBA78DA,圓環段一小段,16.81,都市：住,10000,220,持分移轉,3910000
RPQNMLOJQHOFFBA08DA,漢中段一小段,8.7,都市：商,12500000,45125,持分移轉,3280000
RPPNMLLMPHOFFFA18CA,仁愛段三小段,1.58,都市：住,12,1,持分移轉,4180000
RPPNMLLMPHOFFFA18CA,仁愛段三小段,7.33,都市：商,12,1,持分移轉,4190000
RPPNMLLMPHOFFFA18CA,仁愛段三小段,19.08,都市：住,12,1,持分移轉,4190001
RPXNMLKMPHOFFFA88CA,金華段一小段,38,都市：住,4,1,持分移轉,3200001
RPXNMLKMPHOFFFA88CA,金華段一小段,1,都市：住,8,1,持分移轉,3220000
RPRNMLOJQHOFFCA28DA,中山段二小段,4.44,都市：商,200000,388,持分移轉,510000
RPSNMLKLPHOFFFA28CA,通化段二小段,22.57,都市：商,7,1,持分移轉,7340000
RPSNMLKLPHOFFFA28CA,通化段二小段,1.14,都市：其他:道路用地(公共設施用地)【61/4/24】,7,1,持分移轉,7350000
RPOOMLSKPHOFFFA68CA,通化段一小段,62,都市：商,132950,3100,持分移轉,2300000
RPOOMLSKPHOFFFA68CA,通化段一小段,42.13,都市：商,50000,1165,持分移轉,2300001
RPQNMLMLPHOFFFA28CA,龍泉段三小段,15.27,都市：住,10000,647,持分移轉,2610000
RPOOMLMLPHOFFFA18CA,仁愛段一小段,17.19,都市：其他:敦化南北路特定專用區(A區),10000,56,持分移轉,4890000
RPTNMLKLPHOFFFA38CA,辛亥段一小段,19.38,都市：住,10000,55,持分移轉,1620000
RPTNMLNKQHOFFFA68CA,瑞安段二小段,8.54,都市：住,10000,273,持分移轉,2680000
RPTNMLPKQHOFFDA68CA,敦化段二小段,23.1,都市：其他:敦化南北路特定專用區(B區),3010000000,40526842,持分移轉,5580000
RPTNMLPKQHOFFDA68CA,敦化段二小段,19.09,都市：其他:敦化南北路特定專用區(B區),3010000000,40526842,持分移轉,5590000
RPOPMLMKQHOFFEA18CA,溫泉段三小段,22.25,都市：住,4,1,持分移轉,3670000
RPRPMLSKPHOFFEA98CA,芝蘭段一小段,25.81,都市：其他:市場用地(公共設施用地),10000,77,持分移轉,1420000
RPWNMLKMPHOFFEA68CA,大業段四小段,13.34,都市：住,10000,225,持分移轉,2370000
RPSPMLSKPHOFFEA09CA,文林段三小段,9.95,都市：住,10000,298,持分移轉,2710000
RPPQMLSKPHOFFEA88CA,立農段五小段,35.41,都市：住,10000,352,持分移轉,4940000
RPVRMLQLPHOFFCA76DA,德惠段三小段,3.68,都市：商,10000,25,持分移轉,8860000
RPURMLQLPHOFFCA66DA,文德段四小段,3.42,都市：商,5220000,5994,持分移轉,210000
RPXNMLTKPHOFFEA86CA,百齡段六小段,11.71,都市：住,14136,55,持分移轉,750001
RPTNMLKLPHOFFEA28CA,天母段三小段,0.19,都市：其他:市場用地(公共設施用地),7000,11,持分移轉,2530000
RPTNMLKLPHOFFEA28CA,天母段三小段,7.04,都市：其他:市場用地(公共設施用地),10000,15,持分移轉,2540000
RPXNMLMJRHOFFFA98CA,學府段四小段,10.27,都市：商,6000,260,持分移轉,290000
RPRNMLOLPHOFFEA48CA,永新段二小段,34,都市：住,3,1,持分移轉,2000000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,2.48,都市：住,10000,1183,持分移轉,1570002
RPTOMLMLPHOFFEA58CA,奇岩段三小段,9.26,都市：住,10000,529,持分移轉,1760000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,2.86,都市：住,10000,666,持分移轉,1770000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,3.27,都市：住,10000,696,持分移轉,1780000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,3.27,都市：住,10000,511,持分移轉,1790000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,0.65,都市：住,10000,462,持分移轉,1800000
RPTOMLMLPHOFFEA58CA,奇岩段三小段,7.45,都市：住,10000,591,持分移轉,1810000
RPPQMLOLPHOFFEA58CA,福林段一小段,28.71,都市：住,10000,586,持分移轉,2320000
RPPQMLOLPHOFFEA58CA,福林段一小段,2.75,都市：住,10000,586,持分移轉,2330000
RPQPMLOLPHOFFEA58CA,天母段三小段,30.45,都市：住,20,1,持分移轉,4470000
RPQPMLOLPHOFFEA58CA,天母段三小段,3.95,都市：其他:道路用地,20,1,持分移轉,4460000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.17,都市：其他:交通用地,200,1,持分移轉,1940000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.14,都市：其他:交通用地,200,1,持分移轉,1950000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.26,都市：其他:交通用地,200,1,持分移轉,1960000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.2,都市：其他:交通用地,200,1,持分移轉,1970000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.06,都市：其他:交通用地,200,1,持分移轉,1980000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.16,都市：其他:交通用地,200,1,持分移轉,1990000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.14,都市：其他:交通用地,200,1,持分移轉,2000000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.2,都市：其他:交通用地,200,1,持分移轉,2010000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.19,都市：其他:交通用地,200,1,持分移轉,2020000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,1.14,都市：其他:交通用地,200,1,持分移轉,2030000
RPQPMLPLPHOFFEA68CA,溪洲段一小段,26.2,都市：其他:交通用地,10,1,持分移轉,2090000
RPQPMLPLPHOFFEA68CA,溪洲段三小段,2.7,都市：其他:堤防用地,140,9,持分移轉,5510000
RPQPMLPLPHOFFEA68CA,溪洲段三小段,15.75,都市：其他:堤防用地,140,9,持分移轉,5520000
RPQPMLPLPHOFFEA68CA,溪洲段三小段,0.01,都市：其他:道路用地,140,9,持分移轉,5530000
RPQPMLPLPHOFFEA68CA,溪洲段三小段,3.91,都市：其他:堤防用地,140,9,持分移轉,5530001
RPWOMLQLPHOFFDA56CA,西松段一小段,29.78,都市：住,10000,253,持分移轉,440021
RPVNMLTLPHOFFEA76CA,開明段三小段,48.5,都市：住,2,1,持分移轉,8810000
RPPNMLTKPHOFFDA58CA,?和段三小段,15,都市：商,1,1,全筆移轉,2400001
RPXNMLTKPHOFFDA76CA,美仁段一小段,41.5,都市：住,4,1,持分移轉,2030000
RPOOMLTKPHOFFDA58CA,美仁段一小段,9.99,都市：商,10000,574,持分移轉,4460000
RPRPMLSKPHOFFDA88CA,敦化段五小段,23.75,都市：住,10000,170,持分移轉,60010
RPTPMLSKPHOFFDA09CA,西松段二小段,24.28,都市：住,10000,33,持分移轉,6500000
RPOPMLMLPHOFFDA08CA,寶清段三小段,9,都市：其他:道路用地,1,1,全筆移轉,4550000
